file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
en_test_0_common_voice_en_125399.wav,female,從提供的音頻錄音中，辨識說話者的性別。 (a) 女性 (b) 男性,(a) 女性,哪一位歷史人物與說話者性別相同？(a) Billie Jean King (b) Leonardo da Vinci,(a) Billie Jean King
en_test_0_common_voice_en_17980000.wav,female,請仔細聆聽提供的音訊片段，並辨識說話者的性別。請根據您的判斷，選擇最符合說話者性別的選項。（a）女性 （b）男性,（a）女性,以下哪一位歷史人物與說話者性別相同？（a）拿破崙·波拿巴 （b）克麗奧佩脫拉,（b）克麗奧佩脫拉
en_test_0_common_voice_en_30406494.wav,female,請判斷此音訊錄音中的說話者性別。請注意說話者的聲音特徵，這些特徵可能有助於將說話者分類為以下兩個選項之一。請從下列選項中選擇：(a) 女性 (b) 男性,(a) 女性,在仔細聆聽所提供的音訊檔案後，請問你認為以下哪一位歷史人物與說話者屬於相同性別？(a) Joan of Arc (b) Alan Turing,(a) Joan of Arc
en_test_0_common_voice_en_20586174.wav,female,以下任務要求你判斷所提供音訊片段中說話者的性別。請分析說話者的聲音特徵，並選擇你認為正確的選項。 (a) 女性 (b) 男性,(a) 女性,請仔細聆聽所提供的錄音，判斷下列哪一位歷史人物最有可能與說話者性別相同。 (a) Mahatma Gandhi (b) Marie Curie,(b) Marie Curie
en_test_0_common_voice_en_39015262.wav,female,請判斷所提供音訊片段中說話者的性別。請辨認說話者的性別，並選擇你認為最準確的選項。（a）女性 （b）男性,（a）女性,請仔細聆聽所提供的音訊錄音，判斷以下哪一位歷史人物最有可能與說話者屬於同一性別。（a）Harriet Tubman （b）Albert Einstein,（a）Harriet Tubman
en_test_0_common_voice_en_21321829.wav,female,在這個任務中，您將聆聽一段簡短的音訊片段，並判斷說話者的性別。請選擇最符合您判斷的選項。(a) 女性 (b) 男性,(a) 女性,哪一位歷史人物與說話者的性別相同？(a) Ernest Hemingway (b) Harriet Tubman,(b) Harriet Tubman
en_test_0_common_voice_en_20296863.wav,female,請判斷說話者的性別是什麼？(a) 女性 (b) 男性,(a) 女性,在仔細聆聽所提供的音檔後，下列哪一位歷史人物與說話者的性別相同？(a) Rosa Parks (b) William Shakespeare,(a) Rosa Parks
en_test_0_common_voice_en_38123782.wav,female,這段音訊中說話者的性別是什麼？（a）女性（b）男性,（a）女性,請仔細聆聽所提供的音訊檔案中的聲音。以下哪一位歷史人物最有可能與說話者屬於相同性別？（a）Winston Churchill（b）Cleopatra,（b）Cleopatra
en_test_0_common_voice_en_39548774.wav,female,請將說話者的聲音歸類為以下哪一種性別類別：(a) 女性 (b) 男性,(a) 女性,哪一位歷史人物與說話者屬於相同性別？(a) Rosa Parks (b) Ludwig van Beethoven,(a) Rosa Parks
en_test_0_common_voice_en_623389.wav,female,請判斷說話者的性別。（a）女性 （b）男性,（a）女性,哪位歷史人物與說話者性別相同？（a）Leonardo da Vinci （b）Amelia Earhart,（b）Amelia Earhart
en_test_0_common_voice_en_38213328.wav,female,請根據提供的音訊錄音，判斷說話者的性別。(a) 女性 (b) 男性,(a) 女性,請仔細聆聽所提供的音訊檔案。以下哪一位歷史人物最有可能與說話者有相同的性別？(a) Indira Gandhi (b) Albert Einstein,(a) Indira Gandhi
en_test_0_common_voice_en_18979305.wav,female,請仔細聆聽所提供的音訊片段，並判斷說話者的性別。根據你的判斷，選擇最能代表說話者性別的選項。 (a) 女性 (b) 男性,(a) 女性,哪一位歷史人物和說話者屬於相同性別？(a) Alexander the Great (b) Harriet Tubman,(b) Harriet Tubman
en_test_0_common_voice_en_21374777.wav,female,請判斷此音訊錄音中說話者的性別。請注意可能有助於將說話者歸類為以下兩種選項之一的聲音特徵。請從下列選項中選擇你認為正確的答案。(a) 女性 (b) 男性,(a) 女性,下列哪一位歷史人物與說話者為相同性別？(a) Rosa Parks (b) Napoleon Bonaparte,(a) Rosa Parks
en_test_0_common_voice_en_17285889.wav,female,以下任務要求你判斷提供的音訊片段中說話者的性別。請分析說話者的聲音特徵，並選擇與你判斷結果相符的選項。（a）女性 （b）男性,（a）女性,在仔細分析了提供的音訊檔案中的說話者聲音後，下列哪位歷史人物最有可能與該說話者擁有相同性別？（a）Alan Turing （b）Virginia Woolf,（b）Virginia Woolf
en_test_0_common_voice_en_551373.wav,female,你的任務是判斷所提供音訊片段中說話者的性別。請識別說話者的性別並選擇你認為最準確的選項。（a）女性 （b）男性,（a）女性,在仔細分析所提供音訊檔案中說話者的聲音後，下列哪位歷史人物最有可能和說話者屬於同一性別？（a）Joan of Arc（聖女貞德） （b）William Shakespeare（威廉·莎士比亞）,（a）Joan of Arc（聖女貞德）
en_test_0_common_voice_en_265829.wav,female,在這項任務中，你將聆聽一段簡短的音訊，並辨識說話者的性別。請選擇最符合你判斷的選項。(a) 女性 (b) 男性,(a) 女性,在仔細分析提供的音訊檔中說話者的聲音後，哪一位歷史人物最有可能與說話者擁有相同的性別？(a) Abraham Lincoln (b) Billie Jean King,(b) Billie Jean King
en_test_0_common_voice_en_38518231.wav,female,請判斷說話者的性別。(a) 女性 (b) 男性,(a) 女性,下列哪一位歷史人物與說話者屬於相同性別？(a) Marie Curie (b) Winston Churchill,(a) Marie Curie
en_test_0_common_voice_en_38785822.wav,female,這段音訊中說話者的性別是什麼？（a）女性 （b）男性,（a）女性,哪一位歷史人物與說話者有相同的性別？（a）Albert Einstein （b）Ada Lovelace,（b）Ada Lovelace
en_test_0_common_voice_en_23863783.wav,female,請將說話者的聲音歸類至以下性別選項之一：(a) 女性 (b) 男性,(a) 女性,在仔細聆聽所提供的音檔後，您認為以下哪一位歷史人物與說話者屬於同一性別？(a) Harriet Tubman (b) Neil Armstrong,(a) Harriet Tubman
en_test_0_common_voice_en_37016755.wav,female,辨識說話者的性別。(a) 女性 (b) 男性,(a) 女性,下列哪一位歷史人物與說話者具有相同的性別？(a) Alexander the Great (b) Marie Curie,(b) Marie Curie
en_test_0_common_voice_en_18758347.wav,female,請根據提供的音訊辨識說話者的性別。(a) 女性 (b) 男性,(a) 女性,請仔細聆聽提供的音訊，判斷下列哪一位歷史人物與說話者最有可能是相同性別。(a) Rosa Parks (b) Alan Turing,(a) Rosa Parks
en_test_0_common_voice_en_19766383.wav,female,請仔細聆聽所提供的音訊片段，並判斷說話者的性別。請根據您的判斷，選擇最能代表說話者性別的選項。（a）男性（b）女性,（b）女性,以下哪一位歷史人物與說話者的性別相同？（a）William Shakespeare（b）Cleopatra,（b）Cleopatra
en_test_0_common_voice_en_19708707.wav,female,請判斷此音訊錄音的說話者性別。請注意聲音特徵，以協助將說話者歸類為下列兩個選項之一，並從以下選項中選擇你的答案。（a）男性 （b）女性,（b）女性,請仔細聆聽所提供音檔的聲音。下列哪一位歷史人物最有可能與說話者為相同性別？（a）Joan of Arc（b）Leonardo da Vinci,（a）Joan of Arc
en_test_0_common_voice_en_28458841.wav,female,以下任務要求你判斷提供的音訊片段中說話者的性別。請分析說話者的聲音特徵，並選擇你認為正確的選項。（a）男性（b）女性,（b）女性,在仔細聆聽提供的音訊檔案後，你認為下列哪一位歷史人物與說話者擁有相同的性別？（a）Alan Turing（b）Amelia Earhart,（b）Amelia Earhart
en_test_0_common_voice_en_31679243.wav,female,你的任務是判斷提供的音訊片段中講話者的性別。請辨識講話者的性別，並選擇你認為最準確的選項。（a）男性 （b）女性,（b）女性,在仔細聆聽所提供的音訊檔之後，下列哪一位歷史人物和講話者擁有相同的性別？（a）Virginia Woolf （b）Napoleon Bonaparte,（a）Virginia Woolf
en_test_0_common_voice_en_19936967.wav,female,在此任務中，您將聆聽一段簡短的音訊，並判斷說話者的性別。請選出最符合您看法的選項。(a) 男性 (b) 女性,(b) 女性,哪一位歷史人物和這位說話者的性別相同？(a) Abraham Lincoln (b) Rosa Parks,(b) Rosa Parks
en_test_0_common_voice_en_31649071.wav,female,請辨識說話者的性別。(a) 男性 (b) 女性,(b) 女性,哪一位歷史人物與說話者具有相同性別？(a) Ada Lovelace (b) Neil Armstrong,(a) Ada Lovelace
en_test_0_common_voice_en_36937896.wav,female,這段音訊中說話者的性別是什麼？(a) 男性 (b) 女性,(b) 女性,哪一位歷史人物和說話者擁有相同的性別？(a) Pablo Picasso (b) Cleopatra,(b) Cleopatra
en_test_0_common_voice_en_17271034.wav,female,請將說話者的聲音歸類為下列哪一個性別類別？（a）男性（b）女性,（b）女性,在仔細聆聽所提供的音訊檔案後，你認為下列哪一位歷史人物與說話者屬於相同性別？（a）Frida Kahlo（b）Ludwig van Beethoven,（a）Frida Kahlo
en_test_0_common_voice_en_19984718.wav,female,請判斷說話者的性別。(a) 男性 (b) 女性,(b) 女性,在仔細分析所提供的音訊檔案中說話者的聲音後，下列哪一位歷史人物最有可能與說話者屬於相同性別？(a) Napoleon Bonaparte (b) Frida Kahlo,(b) Frida Kahlo
en_test_0_common_voice_en_534327.wav,female,從提供的音頻錄音中，辨識說話者的性別。(a) 男性 (b) 女性,(b) 女性,請仔細聆聽提供的音頻錄音，判斷下列哪一位歷史人物最有可能與說話者為同一性別。(a) Mother Teresa (b) William Shakespeare,(a) Mother Teresa
en_test_0_common_voice_en_28197048.wav,female,請仔細聆聽所提供的音訊片段，並判斷說話者的性別。請根據您的判斷選擇最能代表說話者性別的選項。(a) 男性 (b) 女性,(b) 女性,請仔細注意所提供音訊檔案中的聲音。以下哪一位歷史人物最有可能與說話者屬於相同性別？(a) Neil Armstrong (b) Joan of Arc,(b) Joan of Arc
en_test_0_common_voice_en_17746709.wav,female,判斷這段音訊錄音中的說話者性別。請注意聲音的特徵，幫助你將說話者歸類為下列兩個選項之一。請從以下選項中選擇你的答案。 (a) 男性 (b) 女性,(b) 女性,以下哪一位歷史人物與說話者的性別相同？(a) Cleopatra (b) Ernest Hemingway,(a) Cleopatra
en_test_0_common_voice_en_21349470.wav,female,以下任務要求你判斷提供的音訊片段中說話者的性別。請分析說話者的聲音特徵，並選擇你認為正確的選項。（a）男性 （b）女性,（b）女性,以下哪一位歷史人物與該說話者屬於相同性別？（a）亞歷山大大帝 （b）德蘭修女,（b）德蘭修女
en_test_0_common_voice_en_32123928.wav,female,請根據提供的音訊片段判斷說話者的性別。請辨認說話者的性別，並選擇你認為最準確的選項。(a) 男性 (b) 女性,(b) 女性,下列哪一位歷史人物與說話者的性別相同？(a) Harriet Tubman (b) Leonardo da Vinci,(a) Harriet Tubman
en_test_0_common_voice_en_18317544.wav,female,在此任務中，你將聆聽一段簡短的音頻片段，並判斷說話者的性別。請選擇最符合你判斷的選項。（a）男性 （b）女性,（b）女性,以下哪位歷史人物與說話者性別相同？（a）Albert Einstein （b）Ada Lovelace,（b）Ada Lovelace
en_test_0_common_voice_en_19715449.wav,female,請判斷說話者的性別。（a）男性 （b）女性,（b）女性,在仔細聆聽所提供的語音檔後，以下哪一位歷史人物與說話者的性別相同？（a）Marie Curie （b）Alexander the Great,（a）Marie Curie
en_test_0_common_voice_en_39965220.wav,female,這段音訊中說話者的性別是什麼？(a) 男性 (b) 女性,(b) 女性,下列哪一位歷史人物和說話者是相同性別？(a) Winston Churchill (b) Billie Jean King,(b) Billie Jean King
en_test_0_common_voice_en_37536210.wav,female,請將說話者的聲音歸類為以下哪一種性別類別：(a) 男性 (b) 女性,(b) 女性,請仔細聆聽提供的音訊檔案。下列哪一位歷史人物最有可能和說話者屬於相同性別？(a) Rosa Parks (b) Abraham Lincoln,(a) Rosa Parks
en_test_0_common_voice_en_29434734.wav,female,請判斷說話者的性別。(a) 男性 (b) 女性,(b) 女性,在仔細聆聽所提供的音檔後，下列哪一位歷史人物與說話者擁有相同性別？(a) Napoleon Bonaparte (b) Frida Kahlo,(b) Frida Kahlo
en_test_0_common_voice_en_39043506.wav,female,請根據提供的音頻錄音，辨識說話者的性別。(a) 男性 (b) 女性,(b) 女性,哪一位歷史人物與說話者的性別相同？(a) Billie Jean King (b) Winston Churchill,(a) Billie Jean King
en_test_0_common_voice_en_37728197.wav,female,請仔細聆聽所提供的音訊片段，並判斷說話者的性別。請根據你的判斷選擇最符合說話者性別的選項。（a）男性 （b）女性,（b）女性,請認真聆聽所提供的音訊錄音，並判斷以下哪一位歷史人物最有可能與說話者性別相同。（a）Neil Armstrong （b）Billie Jean King,（b）Billie Jean King
en_test_0_common_voice_en_20172863.wav,female,請判斷此音訊錄音中說話者的性別。請注意聲音特徵，協助您將說話者歸類為以下兩種選項之一。請從下列選項中選擇：(a) 男性 (b) 女性,(b) 女性,下列哪一位歷史人物與說話者的性別相同？(a) Cleopatra (b) Abraham Lincoln,(a) Cleopatra
en_test_0_common_voice_en_18392203.wav,female,以下任務要求你判斷音檔中說話者的性別。請分析說話者的聲音特徵，並選擇你認為符合判斷的選項。(a) 男性 (b) 女性,(b) 女性,請仔細聆聽提供的音訊檔案。哪一位歷史人物最有可能與說話者擁有相同的性別？(a) Abraham Lincoln (b) Frida Kahlo,(b) Frida Kahlo
en_test_0_common_voice_en_37732910.wav,female,你的任務是判斷所提供音頻片段中說話者的性別。請識別說話者的性別，並選擇你認為最準確的選項。 (a) 男性 (b) 女性,(b) 女性,哪一位歷史人物與說話者性別相同？(a) Marie Curie (b) Winston Churchill,(a) Marie Curie
en_test_0_common_voice_en_20848164.wav,female,在這項任務中，您將會聽一段簡短的音訊，並判斷說話者的性別。請選擇最符合您看法的選項。 (a) 男性 (b) 女性,(b) 女性,下列哪一位歷史人物與說話者性別相同？(a) Neil Armstrong (b) Frida Kahlo,(b) Frida Kahlo
en_test_0_common_voice_en_35473863.wav,female,請判斷說話者的性別。(a) 男 (b) 女,(b) 女,下列哪一位歷史人物與說話者具有相同性別？(a) Amelia Earhart (b) Ernest Hemingway,(a) Amelia Earhart
en_test_0_common_voice_en_39999866.wav,female,此音檔中說話者的性別是什麼？(a) 男 (b) 女,(b) 女,下列哪一位歷史人物與說話者的性別相同？(a) Abraham Lincoln (b) Ada Lovelace,(b) Ada Lovelace
en_test_0_common_voice_en_18733382.wav,female,請將說話者的聲音分類為下列性別類別之一。(a) 男性 (b) 女性,(b) 女性,哪一位歷史人物與說話者性別相同？(a) Helen Keller (b) Leonardo da Vinci,(a) Helen Keller
en_test_0_common_voice_en_37318570.wav,female,請判斷說話者的性別。 (a) 男性 (b) 女性,(b) 女性,下列哪一位歷史人物和說話者性別相同？ (a) Alexander the Great (b) Helen Keller,(b) Helen Keller
en_test_0_common_voice_en_20289.wav,female,根據提供的音訊錄音，辨識說話者的性別。 (a) 男性 (b) 女性,(b) 女性,在仔細分析提供的音訊檔中說話者的聲音後，下列哪一位歷史人物最有可能與說話者屬於相同性別？ (a) Cleopatra (b) Alexander the Great,(a) Cleopatra
en_test_0_common_voice_en_28458839.wav,female,請仔細聆聽所提供的音訊片段，並判斷說話者的性別。請根據你的判斷選擇最符合的選項：(a) 男性 (b) 女性,(b) 女性,請仔細聆聽所提供音訊檔案中的聲音。下列哪一位歷史人物最有可能與此說話者擁有相同性別？(a) Mahatma Gandhi (b) Virginia Woolf,(b) Virginia Woolf
en_test_0_common_voice_en_19625477.wav,female,請判斷本音檔講話者的性別。請注意聲音特徵，以協助將講話者歸類至以下兩個選項之一。請從以下選擇您的答案。(a) 男性 (b) 女性,(b) 女性,在仔細聆聽所提供的音檔後，您認為下列哪一位歷史人物與講話者同為相同性別？(a) Indira Gandhi (b) Alan Turing,(a) Indira Gandhi
en_test_0_common_voice_en_37585175.wav,female,以下任務要求你判斷提供的音訊片段中講者的性別。請分析講者的聲音特徵，並選擇你認為正確的選項。 (a) 男性 (b) 女性,(b) 女性,以下哪一位歷史人物與講者的性別相同？ (a) Ernest Hemingway (b) 德蘭修女,(b) 德蘭修女
en_test_0_common_voice_en_36326712.wav,female,你的任務是判斷所提供音訊片段中說話者的性別。請辨識說話者的性別，並選擇你認為最正確的選項。 (a) 男性 (b) 女性,(b) 女性,請仔細聆聽所提供音訊檔案中的聲音。以下哪一位歷史人物最有可能與說話者屬於同一性別？ (a) Cleopatra (b) Ernest Hemingway,(a) Cleopatra
en_test_0_common_voice_en_18425394.wav,female,在這個任務中，你將聆聽一段簡短的音訊片段並判斷說話者的性別。請選擇你認為最合適的選項。(a) 男性 (b) 女性,(b) 女性,在仔細分析提供的音訊檔案中說話者的聲音後，以下哪位歷史人物最有可能與說話者屬於相同性別？(a) Winston Churchill (b) Amelia Earhart,(b) Amelia Earhart
en_test_0_common_voice_en_19685105.wav,female,請判斷說話者的性別是什麼？(a) 男性 (b) 女性,(b) 女性,在仔細聆聽所提供的音訊檔後，您認為下列哪一位歷史人物與說話者擁有相同性別？(a) Ada Lovelace (b) Ludwig van Beethoven,(a) Ada Lovelace
en_test_0_common_voice_en_18758345.wav,female,這段音訊中說話者的性別是什麼？(a) 男性 (b) 女性,(b) 女性,請仔細聆聽所提供的音訊錄音，判斷下列哪位歷史人物最有可能與說話者屬於相同性別？(a) William Shakespeare (b) Rosa Parks,(b) Rosa Parks
en_test_0_common_voice_en_37797910.wav,female,請將說話者的聲音歸類到以下哪一個性別類別？(a) 男性 (b) 女性,(b) 女性,請仔細聆聽所提供的音訊錄音，判斷以下哪一位歷史人物最有可能與說話者的性別相同？(a) Harriet Tubman (b) Pablo Picasso,(a) Harriet Tubman
en_test_0_common_voice_en_19948140.wav,female,請判斷說話者的性別。(a) 男性 (b) 女性,(b) 女性,哪一位歷史人物與說話者的性別相同？(a) Leonardo da Vinci (b) Frida Kahlo,(b) Frida Kahlo
en_test_0_common_voice_en_31070493.wav,female,根據所提供的錄音，請辨識說話者的性別。（a）男 （b）女,（b）女,請仔細聆聽所提供的錄音，判斷下列哪位歷史人物與說話者的性別最有可能相同。（a）Ada Lovelace （b）William Shakespeare,（a）Ada Lovelace
en_test_0_common_voice_en_31667122.wav,female,請仔細聆聽所提供的音訊片段，並判斷說話者的性別。請根據您的感知選擇最能代表說話者性別的選項。（a）男性 （b）女性,（b）女性,下列哪一位歷史人物與該說話者性別相同？（a）William Shakespeare （b）Virginia Woolf,（b）Virginia Woolf
en_test_0_common_voice_en_17562717.wav,female,請判斷這段音訊錄音中說話者的性別。請注意可能有助於將說話者歸類至以下兩種性別之一的聲音特徵。請從下列選項中選擇你的答案。(a) 男性 (b) 女性,(b) 女性,下列哪一位歷史人物與說話者屬於相同性別？(a) Amelia Earhart (b) William Shakespeare,(a) Amelia Earhart
en_test_0_common_voice_en_17839501.wav,female,以下任務要求你判斷所提供音訊片段中講話者的性別。請分析講話者的聲音特徵，並選出最符合你判斷的選項。 (a) 男性 (b) 女性,(b) 女性,下列哪一位歷史人物和講話者性別相同？ (a) Winston Churchill (b) Virginia Woolf,(b) Virginia Woolf
en_test_0_common_voice_en_17895301.wav,female,你的任務是判斷所提供音訊片段中說話者的性別。請辨識說話者的性別，並選擇你認為最準確的選項。(a) 男性 (b) 女性,(b) 女性,哪一位歷史人物和說話者有相同性別？(a) Harriet Tubman (b) Mahatma Gandhi,(a) Harriet Tubman
en_test_0_common_voice_en_38427553.wav,female,在這個任務中，你將會聆聽一段簡短的音訊，並判斷說話者的性別。請選擇最符合你判斷的選項。(a) 男性 (b) 女性,(b) 女性,以下哪一位歷史人物與這位說話者屬於相同性別？(a) Winston Churchill (b) Mother Teresa,(b) Mother Teresa
en_test_0_common_voice_en_19635121.wav,female,請判斷說話者的性別。(a) 男性 (b) 女性,(b) 女性,請仔細聆聽提供的錄音，判斷下列哪一位歷史人物最有可能與說話者性別相同。(a) Indira Gandhi (b) Pablo Picasso,(a) Indira Gandhi
en_test_0_common_voice_en_37536220.wav,female,這段音頻中說話者的性別是什麼？(a) 男性 (b) 女性,(b) 女性,哪位歷史人物與說話者的性別相同？(a) Abraham Lincoln (b) Mother Teresa,(b) Mother Teresa
en_test_0_common_voice_en_561897.wav,female,請將說話者的聲音歸類為下列性別之一：（a）男性 （b）女性,（b）女性,下列哪一位歷史人物與說話者性別相同？（a）Frida Kahlo （b）Neil Armstrong,（a）Frida Kahlo
en_test_0_common_voice_en_31696187.wav,female,請判斷說話者的性別。 (a) 男性 (b) 女性,(b) 女性,在仔細分析提供的音檔中說話者的聲音後，下列哪一位歷史人物最有可能與說話者擁有相同的性別？(a) Abraham Lincoln (b) Helen Keller,(b) Helen Keller
en_test_0_common_voice_en_32941672.wav,female,從提供的音訊錄音中，辨識說話者的性別。(a) 男性 (b) 女性,(b) 女性,以下哪一位歷史人物與說話者性別相同？(a) Billie Jean King (b) Ludwig van Beethoven,(a) Billie Jean King
en_test_0_common_voice_en_25076998.wav,female,請仔細聆聽所提供的音訊片段，並判斷說話者的性別。請根據您的判斷選擇最符合的選項。（a）男性 （b）女性,（b）女性,在仔細聆聽所提供的音訊檔後，下列哪一位歷史人物的性別與說話者相同？（a）Albert Einstein （b）Amelia Earhart,（b）Amelia Earhart
en_test_0_common_voice_en_20936410.wav,female,請判斷此音訊錄音中說話者的性別。請注意聲音的特徵，以協助將說話者歸類於以下兩個選項之一。請從以下選項中選擇你的答案。(a) 男性 (b) 女性,(b) 女性,在仔細分析提供的音訊檔案中說話者的聲音後，下列哪一位歷史人物最有可能和說話者屬於相同性別？(a) Indira Gandhi (b) Pablo Picasso,(a) Indira Gandhi
en_test_0_common_voice_en_18304023.wav,female,以下任務要求你判斷所提供音訊片段中說話者的性別。請分析說話者的聲音特徵，並選擇你認為最符合的選項。(a) 男性 (b) 女性,(b) 女性,在仔細分析所提供音訊檔案中說話者的聲音後，哪位歷史人物最有可能與該說話者有相同的性別？(a) Pablo Picasso (b) Billie Jean King,(b) Billie Jean King
en_test_0_common_voice_en_18257271.wav,female,你的任務是判斷所提供音訊片段中說話者的性別。請識別說話者的性別，並選擇你認為最正確的選項。（a）男性（b）女性,（b）女性,請仔細聆聽所提供音訊檔案中的聲音。下列哪一位歷史人物最有可能與說話者擁有相同的性別？（a）Indira Gandhi（b）Ernest Hemingway,（a）Indira Gandhi
en_test_0_common_voice_en_25722368.wav,female,在這個任務中，你將會聆聽一段簡短的音訊片段，並辨識說話者的性別。請選擇最符合你意見的選項。（a）男性 （b）女性,（b）女性,在仔細分析所提供音訊檔中的說話者聲音之後，哪一位歷史人物最有可能與說話者屬於相同性別？（a）Ludwig van Beethoven（b）Amelia Earhart,（b）Amelia Earhart
en_test_0_common_voice_en_20282120.wav,female,請判斷說話者的性別是什麼？ (a) 男性 (b) 女性,(b) 女性,下列哪一位歷史人物與說話者擁有相同性別？ (a) Helen Keller (b) Leonardo da Vinci,(a) Helen Keller
en_test_0_common_voice_en_38707113.wav,female,這段音訊中的說話者性別是什麼？(a) 男性 (b) 女性,(b) 女性,下列哪一位歷史人物與說話者的性別相同？(a) Mahatma Gandhi (b) Billie Jean King,(b) Billie Jean King
en_test_0_common_voice_en_39018431.wav,female,請將說話者的聲音分類為以下性別類別之一： (a) 男性 (b) 女性,(b) 女性,請仔細聆聽所提供的音訊檔案。下列哪一位歷史人物最有可能與說話者擁有相同性別？ (a) Ada Lovelace (b) Alexander the Great,(a) Ada Lovelace
en_test_0_common_voice_en_37486763.wav,female,請判斷說話者的性別。（a）男性 （b）女性,（b）女性,在仔細聆聽所提供的音檔後，下列哪一位歷史人物與說話者的性別相同？（a）Albert Einstein （b）Amelia Earhart,（b）Amelia Earhart
en_test_0_common_voice_en_26408640.wav,female,請根據提供的錄音辨識說話者的性別。(a) 男 (b) 女,(b) 女,下列哪位歷史人物和說話者性別相同？(a) Joan of Arc (b) Neil Armstrong,(a) Joan of Arc
en_test_0_common_voice_en_38077625.wav,female,請仔細聆聽所提供的音訊片段，並判斷說話者的性別。請根據您的判斷選擇最符合說話者性別的選項。(a) 男性 (b) 女性,(b) 女性,在仔細聆聽所提供的音訊檔案後，您認為下列哪一位歷史人物與說話者的性別相同？(a) Ernest Hemingway (b) Virginia Woolf,(b) Virginia Woolf
en_test_0_common_voice_en_32377446.wav,female,請判斷此音訊錄音中說話者的性別。請注意聲音的特徵，以協助將說話者歸類為下列兩種選項之一。請從以下選項選擇你的答案。(a) 男性 (b) 女性,(b) 女性,請仔細聆聽所提供的音檔中的聲音。下列哪一位歷史人物最有可能與說話者為相同性別？(a) Joan of Arc (b) Alan Turing,(a) Joan of Arc
en_test_0_common_voice_en_18165461.wav,female,以下任務要求你判斷所提供音訊片段中說話者的性別。請分析說話者的聲音特徵，並選擇你認為最符合的選項。(a) 男性 (b) 女性,(b) 女性,請仔細聆聽所提供的音訊檔案。下列哪一位歷史人物最有可能與說話者屬於相同性別？(a) Ludwig van Beethoven (b) Marie Curie,(b) Marie Curie
en_test_0_common_voice_en_18758926.wav,female,請根據所提供的音訊片段，判斷說話者的性別。請選出您認為最準確的選項。（a）男性（b）女性,（b）女性,哪一位歷史人物與說話者的性別相同？（a）Joan of Arc（b）Napoleon Bonaparte,（a）Joan of Arc
en_test_0_common_voice_en_17285930.wav,female,在這個任務中，你將聆聽一段簡短的音訊片段並判斷說話者的性別。請選擇最符合你看法的選項。(a) 男性 (b) 女性,(b) 女性,在仔細分析音訊檔案中說話者的聲音後，下列哪一位歷史人物最有可能與說話者屬於相同性別？(a) Neil Armstrong (b) Mother Teresa,(b) Mother Teresa
en_test_0_common_voice_en_36520201.wav,female,請判斷說話者的性別是什麼？(a) 男 (b) 女,(b) 女,下列哪一位歷史人物與說話者具有相同性別？(a) Helen Keller (b) Pablo Picasso,(a) Helen Keller
en_test_0_common_voice_en_19609644.wav,female,在這段音訊中，說話者的性別是什麼？(a) 男性 (b) 女性,(b) 女性,哪一位歷史人物與這位說話者的性別相同？(a) 愛因斯坦 (b) 德蕾莎修女,(b) 德蕾莎修女
en_test_0_common_voice_en_18151607.wav,female,請將說話者的聲音歸類為下列哪一種性別類別？(a) 男性 (b) 女性,(b) 女性,以下哪位歷史人物與說話者的性別相同？(a) Helen Keller (b) Pablo Picasso,(a) Helen Keller
en_test_0_common_voice_en_19985202.wav,female,請判斷說話者的性別。(a) 男性 (b) 女性,(b) 女性,請仔細聆聽所提供的語音錄音，並判斷下列哪一位歷史人物最有可能與說話者擁有相同的性別。(a) Mahatma Gandhi (b) Joan of Arc,(b) Joan of Arc
en_test_0_common_voice_en_19412461.wav,female,請根據提供的音訊錄音，辨識說話者的性別。 (a) 男性 (b) 女性,(b) 女性,哪一位歷史人物與說話者有相同的性別？(a) Virginia Woolf (b) Ludwig van Beethoven,(a) Virginia Woolf
en_test_0_common_voice_en_36765761.wav,female,請仔細聆聽所提供的音訊片段，並判斷說話者的性別。請根據您的感知選擇最符合說話者性別的選項。(a) 男性 (b) 女性,(b) 女性,在仔細分析所提供音訊檔案中說話者的聲音後，下列哪位歷史人物最有可能與說話者屬於同一性別？(a) Alan Turing (b) Rosa Parks,(b) Rosa Parks
en_test_0_common_voice_en_19532961.wav,female,請判斷此音訊錄音中說話者的性別。請注意說話者的聲音特徵，以協助將說話者歸類為以下兩個選項之一。請從以下選項中選擇你的答案。（a）男性 （b）女性,（b）女性,哪一位歷史人物與說話者具有相同的性別？（a）瑪麗·居禮 （b）巴勃羅·畢卡索,（a）瑪麗·居禮
en_test_0_common_voice_en_23896967.wav,female,以下任務請你判斷提供的音訊片段中說話者的性別。請分析說話者的聲音特徵，並選擇最符合你判斷的選項。(a) 男性 (b) 女性,(b) 女性,下列哪一位歷史人物與說話者性別相同？(a) Alexander the Great (b) Marie Curie,(b) Marie Curie
en_test_0_common_voice_en_37486765.wav,female,你的任務是判斷所提供音訊片段中說話者的性別。請辨識說話者的性別，並選擇你認為最準確的選項。（a）男（b）女,（b）女,下列哪一位歷史人物與說話者性別相同？（a）Indira Gandhi（b）Mahatma Gandhi,（a）Indira Gandhi
