file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
en_test_0_common_voice_en_18236093.wav,English,請聆聽所提供的音訊片段，並辨認講話者所使用的語言。請從下列語言中選擇一項最符合您對語音的判斷。以下哪一種語言是講話者在音訊片段中所使用的語言？(a) 英語 (b) 日語 (c) 法語 (d) 韓語,(a) 英語,考慮到這段音訊中所使用的語言，下列哪些文學作品原本就是用這種語言創作的？(a) 1984 (b) 細雪 (c) 瘟疫 (d) 春香傳,(a) 1984
en_test_0_common_voice_en_18848277.wav,English,請聆聽這段語音並選擇講者所使用的語言。 (a) 西班牙語 (b) 中文 (c) 韓語 (d) 英語,(d) 英語,根據這段語音所使用的語言，下列哪一項料理最有可能起源於該語言為主要語言的國家？ (a) 西班牙海鮮飯 (b) 月餅 (c) 泡菜 (d) 康沃爾餡餅,(d) 康沃爾餡餅
en_test_0_common_voice_en_21883920.wav,English,根據提供的音訊，所說的是哪一種語言？(a) 中文 (b) 德文 (c) 英文 (d) 法文,(c) 英文,考慮到提供的音訊錄音，在選項中列出的 ISO 語言代碼中，哪一個最適合準確識別整段錄音中所使用的語言？(a) zh (b) de (c) en (d) fr,(c) en
es_test_0_common_voice_es_29112499.wav,Spanish,請判斷所提供語音的語言是什麼？（a）法語（b）中文（c）西班牙語（d）英語,（c）西班牙語,考慮本音訊所使用的語言，以下哪一個詞語是「courage」在此語言中的正確翻譯？（a）용기（b）miedo（c）valentía（d）두려움,（c）valentía
es_test_0_common_voice_es_23395164.wav,Spanish,請聆聽所提供的音檔。下列哪一種語言最符合錄音中所說的語言？(a) 韓語 (b) 德語 (c) 西班牙語 (d) 義大利語,(c) 西班牙語,在所提供的選項中，哪個詞語最貼近音檔中語言的「prosperity」意思？(a) fracaso (b) 失敗 (c) prosperidad (d) 繁榮,(c) prosperidad
es_test_0_common_voice_es_19683623.wav,Spanish,請仔細聆聽所提供的語音片段，並評估講話者所使用的語言。請選擇最能代表音檔所用語言的答案。（a）西班牙語 （b）義大利語 （c）法語 （d）英語,（a）西班牙語,在檢視所提供的選項後，哪一個是該語音所用語言中「adventure」的正確翻譯？（a）aventura （b）冒険 （c）seguridad （d）セーフティ,（a）aventura
es_test_0_common_voice_es_19665262.wav,Spanish,音訊中包含一段短的演講片段，該片段是用某一特定語言所講。請分析這段音訊，判斷講者所使用的語言是哪一種：(a) 西班牙語 (b) 中文 (c) 英語 (d) 德語,(a) 西班牙語,根據音訊中所講的語言，下列哪一個片語最能對應這個語言中『傑作』的意思？(a) obra maestra (b) effort (c) chef-d'œuvre (d) esfuerzo,(a) obra maestra
es_test_0_common_voice_es_32535252.wav,Spanish,請仔細聆聽音訊，專注於說話內容。根據你的分析，從下列選項中選出說話者所使用的語言：(a) 日語 (b) 德語 (c) 西班牙語 (d) 義大利語,(c) 西班牙語,根據這段音訊所使用的語言，下列哪一個詞是「感激」在該語言中的正確翻譯？(a) resentimiento (b) 感激 (c) gratitud (d) 怨恨,(c) gratitud
es_test_0_common_voice_es_32231483.wav,Spanish,請聆聽提供的音訊片段，並從下列選項中選擇講者所使用的語言。您的任務僅需選擇您認為與語音相符的語言。（a）西班牙語（b）義大利語（c）日語（d）法語,（a）西班牙語,將「kindness」翻譯成這段音訊中使用的語言時，下列哪一個詞與之最為相符？（a）amabilidad（b）친절（c）잔인함（d）crueldad,（a）amabilidad
es_test_0_common_voice_es_31296355.wav,Spanish,請聆聽所提供的音訊片段，並辨識說話者所使用的語言。請從下列清單中選出你認為最符合該語音的語言。以下哪一種語言是說話者在所提供音訊片段中所使用的？（a）德語 （b）義大利語 （c）英語 （d）西班牙語,（d）西班牙語,在所提供的翻譯選項中，哪一個對應於音訊語言中的「繁榮」？（a）繁栄 （b）プアリティー （c）pobreza （d）prosperidad,（d）prosperidad
es_test_0_common_voice_es_19960885.wav,Spanish,請聆聽這段語音，並選出說話者所講的語言是什麼？(a) 西班牙語 (b) 韓語 (c) 德語 (d) 中文,(a) 西班牙語,在音檔中所使用的語言裡，下列哪一個選項正確翻譯了『gratitude』（感謝）？(a) gratitud (b) egoísmo (c) 感謝の気持ち (d) じこしゅぎ,(a) gratitud
es_test_0_common_voice_es_30842597.wav,Spanish,根據所提供的音訊，請問所說的語言是什麼？（a）英文（b）西班牙文（c）中文（d）法文,（b）西班牙文,在所提供的選項國家中，哪一個國家官方認定音訊中所說的語言為官方語言？（a）南非（b）智利（c）中國（d）法國,（b）智利
es_test_0_common_voice_es_20302216.wav,Spanish,判斷所提供演講的語言是以下哪一種？(a) 西班牙語 (b) 英語 (c) 韓語 (d) 德語,(a) 西班牙語,在分析音訊中所說的語言後，下列哪個城市最有可能位於其官方語言包含該語言的國家？(a) 波哥大 (b) 愛丁堡 (c) 仁川 (d) 瓦杜茲,(a) 波哥大
es_test_0_common_voice_es_34525519.wav,Spanish,請聆聽所提供的音訊。下列哪一種語言最符合錄音中所說的語言？(a) 義大利語 (b) 英語 (c) 西班牙語 (d) 韓語,(c) 西班牙語,根據音訊中所使用的語言，以下哪一位歷史人物最有可能來自該語言作為官方語言的國家？(a) Giuseppe Verdi (b) Edmund Hillary (c) Simón Bolívar (d) Shin Saimdang,(c) Simón Bolívar
es_test_0_common_voice_es_19668121.wav,Spanish,請仔細聆聽所提供的語音片段，並評估此人所說的語言。選出最能代表語音中所用語言的答案。（a）西班牙語 （b）德語 （c）法語 （d）中文,（a）西班牙語,如果你打算申請需要聽力音檔中語言流利能力的課程或職位，下列哪一項考試最適合評估你的能力？（a）SIELE （b）Goethe-Zertifikat （c）DELF （d）HSK,（a）SIELE
es_test_0_common_voice_es_20286753.wav,Spanish,音訊中包含了一段特定語言的短講內容。你的任務是分析這段音訊，並判斷說話者所使用的是下列哪一種語言？(a) 義大利語 (b) 西班牙語 (c) 法語 (d) 日語,(b) 西班牙語,根據這段音訊中所使用的語言，從以下選項中，該語言在語言學分類中是屬於哪一個語系？(a) 漢藏語系 (b) 印歐語系 (c) 日琉語系 (d) 韓語系,(b) 印歐語系
es_test_0_common_voice_es_19602665.wav,Spanish,請仔細聆聽音訊，專注於說話內容。根據你的分析，從以下選項中選出講者所使用的語言：(a) 韓語 (b) 義大利語 (c) 中文 (d) 西班牙語,(d) 西班牙語,考慮到此音訊中所使用的語言，以下哪一部文學作品最初是以此語言創作的？(a) 82年生的金智英 (b) 看不見的城市 (c) 三國演義 (d) 跳房子,(d) 跳房子
es_test_0_common_voice_es_34366658.wav,Spanish,請聆聽所提供的音訊片段，並從以下選項中選出講者所使用的語言。您的任務只是選擇您認為與語音相符的語言。(a) 中文 (b) 西班牙文 (c) 英文 (d) 法文,(b) 西班牙文,根據音訊中所聽到的語言，以下哪一道料理最能代表以該語言為主要語言的國家的美食？(a) 北京烤鴨 (b) 墨西哥捲餅 (c) 牧羊人派 (d) 馬賽魚湯,(b) 墨西哥捲餅
es_test_0_common_voice_es_33274982.wav,Spanish,請聆聽所提供的音訊片段，並辨認該人士所講的語言。請從下列選項中選擇一個最符合你對該語音判斷的語言。請問該人士在音訊片段中使用下列哪一種語言？(a) 中文 (b) 義大利文 (c) 西班牙文 (d) 韓文,(c) 西班牙文,根據此次音訊中所使用的語言，下列哪一個單字最能正確翻譯『prosperity（繁榮）』，並準確表達其意義？(a) prosperità (b) fallimento (c) prosperidad (d) fracaso,(c) prosperidad
es_test_0_common_voice_es_20061372.wav,Spanish,聆聽這段演講，選出說話者所使用的語言。（a）德語 （b）韓語 （c）西班牙語 （d）中文,（c）西班牙語,根據你所聽到的音檔，從所提供的列表中選出最符合錄音語言的 ISO 語言代碼。（a）de （b）ko （c）es （d）zh,（c）es
es_test_0_common_voice_es_23818648.wav,Spanish,從所提供的音訊中，所說的是哪一種語言？(a) 西班牙語 (b) 日語 (c) 英語 (d) 德語,(a) 西班牙語,考慮到音訊中所說的語言，下列選項中哪一個國家官方承認這種語言為其官方語言之一？(a) 西班牙 (b) 日本 (c) 南非 (d) 列支敦士登,(a) 西班牙
es_test_0_common_voice_es_19618280.wav,Spanish,判斷所提供語音所使用的語言。(a) 法語 (b) 西班牙語 (c) 德語 (d) 中文,(b) 西班牙語,在以下給定的城市中，哪一個最有可能位於一個以所聽語音為官方語言之一的國家？(a) 科爾馬 (b) 塞維利亞 (c) 瓦杜茲 (d) 北京,(b) 塞維利亞
es_test_0_common_voice_es_32233399.wav,Spanish,請聆聽所提供的音訊。下列哪一種語言最符合錄音中所說的語言？(a) 西班牙語 (b) 中文 (c) 英文 (d) 義大利語,(a) 西班牙語,根據音訊中所說的語言，下列哪一位歷史人物最有可能來自其官方語言包含該語言的國家？(a) Gabriel García Márquez (b) 杜甫 (c) William Shakespeare (d) Leonardo da Vinci,(a) Gabriel García Márquez
es_test_0_common_voice_es_19609911.wav,Spanish,請仔細聆聽所提供的語音片段，並評估說話者所使用的語言。請選擇最能代表音訊中所用語言的選項。(a) 德語 (b) 西班牙語 (c) 英語 (d) 法語,(b) 西班牙語,根據此音訊片段中所說的語言，下列哪一種標準化測驗最適合欲證明此語言能力的人士？(a) DSH (b) SIELE (c) PTE Academic (d) DELF,(b) SIELE
es_test_0_common_voice_es_20301927.wav,Spanish,音訊中包含一段以特定語言所說的簡短演講片段。你的任務是分析這段音訊並判斷說話者正在使用下列哪一種語言？(a) 韓語 (b) 中文 (c) 義大利語 (d) 西班牙語,(d) 西班牙語,考慮到音訊中語言的起源、結構與語言學特徵，它屬於下列哪一個語系？(a) 日本語系 (b) 漢藏語系 (c) 韓語系 (d) 印歐語系,(d) 印歐語系
es_test_0_common_voice_es_19695154.wav,Spanish,請仔細聆聽音頻，重點注意講話內容。根據你的分析，從以下選項中選出講者所使用的語言：(a) 西班牙語 (b) 義大利語 (c) 韓語 (d) 英語,(a) 西班牙語,根據此音頻中所說的語言，下列哪一部經典文學原著是以該語言創作的？(a) The Death of Artemio Cruz (b) Zeno's Conscience (c) The Vegetarian (d) Wuthering Heights,(a) The Death of Artemio Cruz
es_test_0_common_voice_es_30784891.wav,Spanish,請聆聽提供的音訊片段，並從下列選項中選出講者所使用的語言。你的任務就是選出你認為與語音內容相符的語言。(a) 德語 (b) 法語 (c) 英語 (d) 西班牙語,(d) 西班牙語,考慮音訊中所講的語言，下列哪一道料理起源於這個語言作為主要溝通語言的國家？(a) 酸菜 (b) 法式燉菜 (c) 蛤蜊巧達湯 (d) 玉米餅,(d) 玉米餅
es_test_0_common_voice_es_32232742.wav,Spanish,請聆聽所提供的音訊片段，並辨識該個體所說的語言。請從下列語言中選出最符合你對語音的判斷的答案。請問在這段音訊片段中，說話者所使用的是哪一種語言？(a) 中文 (b) 日文 (c) 西班牙文 (d) 英文,(c) 西班牙文,在以下選項中，哪一個選項對應到音訊中所聽到語言的「冒險」這個詞？(a) 无聊 (b) 冒險 (c) aventura (d) rutina,(c) aventura
es_test_0_common_voice_es_39764888.wav,Spanish,請聆聽這段演講內容，並選擇講者所說的語言是什麼？(a) 英語 (b) 義大利語 (c) 韓語 (d) 西班牙語,(d) 西班牙語,根據提供的音檔以及判斷正確語言代碼的任務，以下選項中的哪一個 ISO 語言代碼最能準確對應錄音檔中的語言？(a) en (b) it (c) ko (d) es,(d) es
es_test_0_common_voice_es_34526029.wav,Spanish,根據所提供的音訊，該音訊使用的是哪種語言？(a) 英語 (b) 中文 (c) 西班牙語 (d) 德語,(c) 西班牙語,根據所提供的音訊範例，下列哪個國家將該語言認定為官方語言之一？(a) 紐西蘭 (b) 中國 (c) 智利 (d) 列支敦斯登,(c) 智利
es_test_0_common_voice_es_19635567.wav,Spanish,判斷所提供語音的語言是什麼？ (a) 中文 (b) 義大利文 (c) 西班牙文 (d) 韓文,(c) 西班牙文,根據音訊錄音以及所說語言，在所提供的選項中，哪一個城市最有可能位於官方指定該語言為官方語言的國家？ (a) 深圳 (b) 威尼斯 (c) 馬德里 (d) 釜山,(c) 馬德里
es_test_0_common_voice_es_22140040.wav,Spanish,請聆聽所提供的音檔。下列哪一個語言最符合錄音中的語言？ (a) 日語 (b) 英語 (c) 西班牙語 (d) 德語,(c) 西班牙語,在所提供的歷史人物中，誰最有可能來自一個正式承認錄音中語言為官方語言的國家？ (a) Murasaki Shikibu (b) Mahatma Gandhi (c) Pablo Neruda (d) Ludwig van Beethoven,(c) Pablo Neruda
es_test_0_common_voice_es_25268035.wav,Spanish,請仔細聆聽所提供的語音片段，評估講話者所使用的語言。請選出最能代表音頻中所用語言的答案。(a) 德語 (b) 西班牙語 (c) 英語 (d) 日語,(b) 西班牙語,對於有意到本音頻所使用語言的國家留學或工作的學生，以下哪一種考試最適合用來證明語言能力？(a) DSH (b) SIELE (c) PTE Academic (d) BJT,(b) SIELE
es_test_0_common_voice_es_26185995.wav,Spanish,音訊中包含一段以特定語言所說的簡短演講片段。你的任務是分析這段音訊，判斷說話者所使用的語言為下列哪一種？(a) Italian (b) Spanish (c) French (d) English,(b) Spanish,根據該音訊中所使用的語言，以下哪一個語系涵蓋此語言？(a) Japonic (b) Indo-European (c) Sino-Tibetan (d) Koreanic,(b) Indo-European
es_test_0_common_voice_es_25566581.wav,Spanish,仔細聆聽音頻，專注於語音內容。根據你的分析，從下列選項中選出講者所使用的語言：(a) 德語 (b) 義大利語 (c) 英語 (d) 西班牙語,(d) 西班牙語,考慮到音頻所使用的語言，下列哪一本書的原著就是以這種語言撰寫的？(a) 柏林亞歷山大廣場 (b) 羅生門 (c) 白鯨記 (d) 唐吉訶德,(d) 唐吉訶德
es_test_0_common_voice_es_20297781.wav,Spanish,請聆聽提供的音訊剪輯，並從下列選項中選出講者所說的語言。你的任務僅需選出你認為與講話內容相符的語言。 (a) 英語 (b) 西班牙語 (c) 中文 (d) 日語,(b) 西班牙語,根據音訊中聽到的語言，以下哪一道菜最能代表該語言作為官方語言的國家之飲食傳統？ (a) 哈吉斯 (b) 海鮮燉飯 (c) 月餅 (d) 味噌湯,(b) 海鮮燉飯
es_test_0_common_voice_es_33881584.wav,Spanish,請聆聽所提供的音訊片段，並判斷該人士所說的語言。請從以下選項中選擇最符合你對語音判斷的語言。下列哪一項是此音訊片段中說話者所使用的語言？(a) 西班牙語 (b) 中文 (c) 日語 (d) 德語,(a) 西班牙語,下列哪一個詞是音訊所用語言中「adventure」的正確翻譯？(a) aventura (b) seguridad (c) 冒險 (d) 例行,(a) aventura
es_test_0_common_voice_es_19606780.wav,Spanish,請聆聽該段演講，並選擇講者所使用的語言。 (a) 英語 (b) 法語 (c) 韓語 (d) 西班牙語,(d) 西班牙語,從所提供的 ISO 語言代碼列表中，請選擇最適合且最準確代表錄音中所說語言的代碼。 (a) en (b) fr (c) ko (d) es,(d) es
es_test_0_common_voice_es_19604622.wav,Spanish,根據所提供的音訊，講的是哪一種語言？ (a) 西班牙語 (b) 義大利語 (c) 法語 (d) 英語,(a) 西班牙語,根據所提供的音訊，下列哪一個選項中的國家承認音訊中講的語言為其官方語言之一？ (a) 瓜地馬拉 (b) 聖馬利諾 (c) 法國 (d) 英國,(a) 瓜地馬拉
es_test_0_common_voice_es_22208388.wav,Spanish,判斷所提供語音的語言。（a）法語（b）西班牙語（c）中文（d）日語,（b）西班牙語,根據音檔中聽到的語言，下列哪一個城市位於一個將該語言視為官方語言的國家？（a）巴黎（b）波哥大（c）上海（d）廣島,（b）波哥大
es_test_0_common_voice_es_29444210.wav,Spanish,請聆聽所提供的音訊。下列哪一種語言最符合錄音中所說的語言？ (a) 英語 (b) 德語 (c) 西班牙語 (d) 日語,(c) 西班牙語,在檢視音訊中所說的語言時，下列哪一位歷史人物最有可能來自以這種語言為官方語言的國家？ (a) Edmund Hillary (b) Hermann Hesse (c) Simón Bolívar (d) Murasaki Shikibu,(c) Simón Bolívar
es_test_0_common_voice_es_28537332.wav,Spanish,請仔細聆聽所提供的語音片段並評估該人士所說的語言。請選擇最能代表音訊中所使用語言的答案。(a) 日語 (b) 法語 (c) 西班牙語 (d) 義大利語,(c) 西班牙語,考慮到這段音訊的語境以及所使用的語言，下列哪一項測驗是用來測量這種特定語言能力最廣泛使用的？(a) EJU (b) TCF (c) SIELE (d) CELI,(c) SIELE
es_test_0_common_voice_es_19695678.wav,Spanish,音訊中包含了一段由特定語言所說的簡短演講片段。你的任務是分析這段音訊，並判斷講者使用以下哪一種語言。（a）英文（b）西班牙文（c）日文（d）義大利文,(b) 西班牙文,根據本音訊所聽到語言的語言特徵與起源，以下哪一個語系最能正確對應此語言？（a）韓語系（b）印歐語系（c）日語系（d）漢藏語系,(b) 印歐語系
es_test_0_common_voice_es_19600961.wav,Spanish,請仔細聆聽音頻，專注於說話內容。根據你的分析，從下列選項中選出說話者所使用的語言：(a) 韓語 (b) 義大利語 (c) 英語 (d) 西班牙語,(d) 西班牙語,根據提供的選項，哪一本書的原著是以你在此音頻中聽到的語言創作的？(a) 春香傳 (b) 豹 (c) 傲慢與偏見 (d) 跳房子,(d) 跳房子
es_test_0_common_voice_es_21744907.wav,Spanish,請聆聽所提供的音訊片段，並從以下選項中選出說話者所使用的語言。你的任務僅僅是選擇你認為與語音相符的語言。(a) 義大利語 (b) 法語 (c) 西班牙語 (d) 中文,(c) 西班牙語,根據音訊，下列哪一道料理最有可能與所講語言廣泛使用的國家的文化和料理關聯最深？(a) 瑪格麗塔披薩 (b) 普羅旺斯燉菜 (c) 西班牙冷湯 (d) 餃子,(c) 西班牙冷湯
es_test_0_common_voice_es_19598602.wav,Spanish,請聆聽所提供的音訊片段，並辨識出講話者所使用的語言。請從下列選項中選擇最符合您對該語言認知的答案。以下哪一種語言是講話者在音訊片段中所使用的語言？(a) 韓語 (b) 西班牙語 (c) 法語 (d) 義大利語,(b) 西班牙語,下列哪一個翻譯最正確地表示了這段語言中的「kindness」？(a) 친절 (b) amabilidad (c) indiferencia (d) 무관심,(b) amabilidad
es_test_0_common_voice_es_26991582.wav,Spanish,聆聽這段演講片段，並選擇講者所說的語言是下列哪一種？(a) 法語 (b) 西班牙語 (c) 日語 (d) 韓語,(b) 西班牙語,下列哪一個 ISO 語言代碼對應於這段音訊錄音中所使用的語言？(a) fr (b) es (c) ja (d) ko,(b) es
es_test_0_common_voice_es_22053528.wav,Spanish,根據所提供的音訊，請問所說的是哪一種語言？ (a) 西班牙語 (b) 中文 (c) 韓語 (d) 義大利語,(a) 西班牙語,在下列選項中，哪一個國家承認音訊中所說的語言為官方語言？ (a) 阿根廷 (b) 中國 (c) 南韓 (d) 梵蒂岡,(a) 阿根廷
es_test_0_common_voice_es_34369130.wav,Spanish,判斷所提供語音的語言是什麼？(a) 法語 (b) 德語 (c) 西班牙語 (d) 義大利語,(c) 西班牙語,以下哪一個城市最有可能位於該語音語言為官方語言的國家？(a) 巴黎 (b) 法蘭克福 (c) 奇瓦瓦市 (d) 羅馬,(c) 奇瓦瓦市
es_test_0_common_voice_es_19609731.wav,Spanish,請聆聽提供的音檔。下列哪一種語言最符合錄音中所講的語言？ (a) 德語 (b) 西班牙語 (c) 義大利語 (d) 英語,(b) 西班牙語,下列哪位歷史人物最有可能來自音檔中官方語言的國家？ (a) Hermann Hesse (b) Pablo Neruda (c) Giuseppe Verdi (d) William Shakespeare,(b) Pablo Neruda
es_test_0_common_voice_es_19950997.wav,Spanish,請仔細聆聽所提供的語音片段，並評估該人所說的語言。請選擇最能代表該語音所使用語言的答案。(a) 義大利語 (b) 西班牙語 (c) 法語 (d) 英語,(b) 西班牙語,下列哪一項標準化測驗是用來評估此語音片段中所使用語言的熟練程度？(a) CELI (b) SIELE (c) TCF (d) TOEFL,(b) SIELE
es_test_0_common_voice_es_19994105.wav,Spanish,音訊中包含一段短暫的語音片段，使用了特定的語言。你的任務是分析此音訊並判斷說話者所使用的是下列哪一種語言？(a) 西班牙語 (b) 英語 (c) 德語 (d) 法語,(a) 西班牙語,此音訊中的語言屬於哪一個語系？(a) 印歐語系 (b) 韓語系 (c) 日語系 (d) 漢藏語系,(a) 印歐語系
es_test_0_common_voice_es_20273269.wav,Spanish,請仔細聆聽音訊內容，專注於講者的語音。根據你的分析，從以下選項中選出講者所使用的語言：(a) 德語 (b) 西班牙語 (c) 義大利語 (d) 日語,(b) 西班牙語,下列哪些文學經典最初是以音訊所使用的語言創作的？(a) 審判 (b) 阿特米歐·克魯斯之死 (c) 齊諾的自省 (d) 源氏物語,(b) 阿特米歐·克魯斯之死
es_test_0_common_voice_es_20959681.wav,Spanish,請聆聽所提供的音訊片段，並從以下選項中選擇講者所說的語言。你的任務是選擇你認為與語音內容相符的語言。(a) 西班牙語 (b) 法語 (c) 德語 (d) 日語,(a) 西班牙語,下列哪一道菜最有可能起源於音訊片段中所說語言作為主要語言的國家？(a) 玉米餅（Tacos） (b) 紅酒燉雞（Coq au Vin） (c) 麵疙瘩（Spätzle） (d) 章魚燒（Takoyaki）,(a) 玉米餅（Tacos）
es_test_0_common_voice_es_24544456.wav,Spanish,請聆聽所提供的音檔片段，並辨認說話者所使用的語言。請從下列選項中選擇最符合你對語音判斷的語言。以下哪一種語言是該音檔中的說話者正在使用的語言？(a) 韓語 (b) 日語 (c) 法語 (d) 西班牙語,(d) 西班牙語,以下哪一個選項是在音檔中所講語言裡表示「感激」的詞？(a) 분노 (b) resentimiento (c) 감사 (d) gratitud,(d) gratitud
es_test_0_common_voice_es_19954818.wav,Spanish,請聆聽該段演說，並選擇說話者所使用的語言。（a）日語 （b）法語 （c）西班牙語 （d）義大利語,（c）西班牙語,在所提供的 ISO 語言代碼中，哪一個最能正確對應音檔中所用的語言？（a）ja （b）fr （c）es （d）it,（c）es
es_test_0_common_voice_es_19952288.wav,Spanish,從所提供的音訊中，所說的是哪一種語言？(a) 德語 (b) 西班牙語 (c) 韓語 (d) 英語,(b) 西班牙語,在所列的國家中，哪一個國家的官方語言是音訊中所說的語言？(a) 奧地利 (b) 厄瓜多 (c) 北韓 (d) 印度,(b) 厄瓜多
es_test_0_common_voice_es_27062049.wav,Spanish,判斷所提供語音的語言是什麼？ (a) 中文 (b) 德文 (c) 西班牙文 (d) 日文,(c) 西班牙文,在以下提供的城市中，哪一個最有可能位於以該語音語言為官方語言的國家？ (a) 北京 (b) 維也納 (c) 馬德里 (d) 大阪,(c) 馬德里
es_test_0_common_voice_es_20007783.wav,Spanish,請聆聽所提供的音訊。以下哪一種語言最符合錄音中所說的語言？ (a) 中文 (b) 西班牙文 (c) 法文 (d) 英文,(b) 西班牙文,在所提供的人物中，誰最有可能來自一個官方語言為該音訊語言的國家？ (a) 蔡倫 (b) Pablo Neruda (c) Jean-Bédel Bokassa (d) Mahatma Gandhi,(b) Pablo Neruda
es_test_0_common_voice_es_19401736.wav,Spanish,請仔細聆聽所提供的語音片段，並評估說話者所使用的語言。請選擇最能代表語音中所使用語言的答案。 (a) 法語 (b) 日語 (c) 德語 (d) 西班牙語,(d) 西班牙語,若要證明你具備語音所使用語言的能力，應該參加哪一種考試？(a) DALF (b) EJU (c) Goethe-Zertifikat (d) SIELE,(d) SIELE
es_test_0_common_voice_es_23797334.wav,Spanish,音訊中包含以特定語言說出的短篇口語片段。你的任務是分析音訊並判斷說話者所使用的語言是哪一種：(a) 西班牙語 (b) 法語 (c) 德語 (d) 日語,(a) 西班牙語,在以下選項之中，哪一個語系包括音訊所使用的語言？(a) 印歐語系 (b) 日琉語系 (c) 韓語語系 (d) 漢藏語系,(a) 印歐語系
es_test_0_common_voice_es_29077208.wav,Spanish,請仔細聆聽音頻，專注於演講內容。根據你的分析，從所提供的選項中選出講者所使用的語言：(a) 西班牙語 (b) 中文 (c) 日文 (d) 韓文,(a) 西班牙語,"在下列選項中，哪一本書的原始文本是用此音頻中所聽到的語言創作的？(a) The Death of Artemio Cruz (b) Fortress Besieged (c) Kokoro (d) Kim Ji-young, Born 1982",(a) The Death of Artemio Cruz
es_test_0_common_voice_es_30945781.wav,Spanish,請聆聽所提供的音訊片段，並從下面的選項中選擇說話者所使用的語言。你的任務是選出你認為與語音相符的語言。 (a) 日語 (b) 西班牙語 (c) 韓語 (d) 義大利語,(b) 西班牙語,在以下的菜餚中，哪一道與音訊語言所使用國家有關？(a) 天婦羅 (b) 塔可 (c) 烤肉 (d) 千層麵,(b) 塔可
es_test_0_common_voice_es_22137909.wav,Spanish,請聆聽所提供的音訊片段，並辨識講話者所使用的語言。請從下列選項中選擇最符合您對該語音認知的語言。以下哪一種語言是講話者在所提供的音訊片段中所使用的？（a）西班牙語（b）義大利語（c）法語（d）德語,（a）西班牙語,在下列選項中，哪一個詞在該語言中與「courage」（勇氣）的意思最為相符？（a）valentía（b）miedo（c）용기（d）두려움,（a）valentía
es_test_0_common_voice_es_32156457.wav,Spanish,聆聽這段演講，請選出講者所說的語言是下列哪一種？(a) 德語 (b) 義大利語 (c) 韓語 (d) 西班牙語,(d) 西班牙語,在以下提供的 ISO 語言代碼中，哪一個正確代表這段錄音中所說的語言？(a) de (b) it (c) ko (d) es,(d) es
es_test_0_common_voice_es_32233476.wav,Spanish,從所提供的音訊中，說的是哪一種語言？(a) 韓語 (b) 義大利語 (c) 西班牙語 (d) 英語,(c) 西班牙語,在以下選項中，哪一個國家將音訊中所說的語言列為官方語言之一？(a) 北韓 (b) 義大利 (c) 厄瓜多 (d) 印度,(c) 厄瓜多
es_test_0_common_voice_es_20289312.wav,Spanish,判斷所提供的語音是屬於哪一種語言？（a）法語 （b）英語 （c）義大利語 （d）西班牙語,（d）西班牙語,在所提供的城市中，哪一個位於官方語言為該音訊所說語言的國家？（a）達卡 （b）曼徹斯特 （c）那不勒斯 （d）馬德里,（d）馬德里
fr_test_0_common_voice_fr_19646429.wav,French,請聆聽所提供的音檔。下列哪一種語言最符合錄音中所講的語言？(a) 中文 (b) 英文 (c) 德文 (d) 法文,(d) 法文,下列哪一位歷史人物來自以音檔中所講語言作為官方語言的國家？(a) 蔡倫 (b) Mahatma Gandhi (c) Hermann Hesse (d) 拿破崙·波拿巴,(d) 拿破崙·波拿巴
fr_test_0_common_voice_fr_17323684.wav,French,請仔細聆聽所提供的語音片段，並評估說話者所使用的語言。請選出最能代表音檔中所使用語言的選項。(a) 韓語 (b) 德語 (c) 日語 (d) 法語,(d) 法語,如果你打算出國留學，下列哪一項測驗是測量此音檔中語言的考試？(a) TOPIK (b) DSH (c) BJT (d) DELF,(d) DELF
fr_test_0_common_voice_fr_19720135.wav,French,音訊中包含一段用特定語言所說的短暫談話。你的任務是分析音訊，並判斷講者使用的是下列哪一種語言？(a) 義大利語 (b) 英語 (c) 日語 (d) 法語,(d) 法語,你在音訊中聽到的語言屬於以下哪一個語言家族？(a) 日琉語系 (b) 漢藏語系 (c) 韓語系 (d) 印歐語系,(d) 印歐語系
fr_test_0_common_voice_fr_17963677.wav,French,請仔細聆聽音頻，專注於說話內容。根據你的分析，請從以下選項中選出說話者使用的語言：(a) 韓語 (b) 英語 (c) 中文 (d) 法語,(d) 法語,以下哪一本文學經典最初是以你剛剛在音頻中聽到的語言創作的？(a) 請照顧媽媽 (b) 簡愛 (c) 西遊記 (d) Germinal,(d) Germinal
fr_test_0_common_voice_fr_19965749.wav,French,請聆聽提供的音訊片段，並從以下選項中選出講者所使用的語言。您的任務就是選出您認為與語音內容相符的語言。(a) 韓語 (b) 英語 (c) 日語 (d) 法語,(d) 法語,下列哪一道料理來自音訊中主要語言作為官方語言的國家？(a) 石鍋拌飯 (b) 炸魚薯條 (c) 章魚燒 (d) 馬賽魚湯,(d) 馬賽魚湯
