file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
cat32.wav,cat,在下列動物中，請根據所提供的音訊錄音的聽覺特徵，判斷哪一種動物最符合該聲音？(a) 蛙 (b) 牛 (c) 豬 (d) 貓,(d) 貓,根據所提供的選項，哪一種飲食類別最符合錄音中的動物？(a) 雜食性 (b) 食蟲性 (c) 食肉性 (d) 草食性,(c) 食肉性
cat0.wav,cat,根據你所聽到的音檔以及所提供的選項，你認為哪一種動物最有可能發出這個聲音？(a) 綿羊 (b) 貓 (c) 公雞 (d) 烏鴉,(b) 貓,在給定的選項中，哪一種聲音最能符合音檔中動物的叫聲？(a) 呱呱叫 (b) 啁啾聲 (c) 咯咯叫 (d) 喵喵叫,(d) 喵喵叫
cat35.wav,cat,請從以下選項中選出你認為錄音中的聲音來源是哪種動物？（a）貓（b）母雞（c）青蛙（d）烏鴉,（a）貓,在提供的音訊片段中，這種動物具備什麼身體特徵？（a）觸手（b）魚鰭（c）爪子（d）翅膀,（c）爪子
cat61.wav,cat,請根據這段音訊，判斷最有可能發出這個聲音的動物，並從以下選項中選出最有可能的答案。 (a) 狗 (b) 牛 (c) 公雞 (d) 貓,(d) 貓,根據所提供的行為，哪一個最能代表這段音訊中這種動物通常的行為？ (a) 在樹間飛翔 (b) 發出呼嚕聲 (c) 在開闊水域游泳 (d) 躲在殼裡,(b) 發出呼嚕聲
cat28.wav,cat,根據選項，你認為你聽到的聲音是和哪一種動物有關？ (a) crow (b) sheep (c) cat (d) frog,(c) cat,從提供的選項中，哪一項最能反映與該聲音動物最常見的繁殖策略？ (a) 無性生殖 (b) 卵生 (c) 有袋類繁殖 (d) 胎生,(d) 胎生
cat37.wav,cat,從音訊檔中，請根據提供的選項判斷哪一種動物是發出該聲音的來源？(a) 烏鴉 (b) 貓 (c) 牛 (d) 公雞,(b) 貓,從以下選項中，哪一項最適合滿足錄音中動物的照護需求？(a) 貓砂盆 (b) 水族箱過濾器 (c) 鳥籠 (d) 捕蟲器,(a) 貓砂盆
cat34.wav,cat,請從以下選項中選出與聲音相符的動物？ (a) crow (烏鴉) (b) cow (乳牛) (c) cat (貓) (d) hen (母雞),(c) cat (貓),根據所提供的聲音，下列哪一種是該動物最有可能的移動方式？ (a) 游泳 (b) 飛行 (c) 步行 (d) 蠕動,(c) 步行
cat30.wav,cat,在以下提供的選項中，你認為哪一種動物發出了錄音中的聲音？(a) 公雞 (b) 母雞 (c) 牛 (d) 貓,(d) 貓,根據錄音中動物的特徵，下列哪一種繁殖方式最符合牠的繁殖方式？(a) 胎生 (b) 無性生殖 (c) 卵生 (d) 有袋類繁殖,(a) 胎生
cat7.wav,cat,根據你在音檔中聽到的聲音特徵與音調，下列哪一種動物最有可能是該聲音的來源？(a) 牛 (b) 貓 (c) 烏鴉 (d) 母雞,(b) 貓,以下哪一種行為最能描述錄音中該動物的典型動作？(a) 在樹間飛行 (b) 發出呼嚕聲 (c) 在開放水域游泳 (d) 拍動翅膀,(b) 發出呼嚕聲
cat33.wav,cat,根據提供的選項以及你所聽到的音頻檔，考慮到你能辨識出聲音的所有特徵和特性，你認為哪一種動物最有可能是這個聲音的來源？(a) 貓 (b) 公雞 (c) 牛 (d) 羊,(a) 貓,在提供的選項中，哪種移動方式最適合你在音頻中聽到的那種動物？(a) 游泳 (b) 蠕動 (c) 飛行 (d) 行走,(d) 行走
cat10.wav,cat,在下列的動物中，根據其聽覺特徵，您能辨認出哪一種最符合所提供音訊錄音的動物叫聲？ (a) 公雞 (b) 貓 (c) 豬 (d) 烏鴉,(b) 貓,根據音訊中的動物，下列哪一項通常與正確照顧該動物有關聯？ (a) 貓砂盆 (b) 捕蟲器 (c) 鳥籠 (d) 水族過濾器,(a) 貓砂盆
cat16.wav,cat,根據你聆聽的音訊檔案以及所提供的選項，你認為哪一種動物最有可能與該聲音相符？ (a) 母雞 (b) 牛 (c) 貓 (d) 青蛙,(c) 貓,根據音訊線索，以下哪一項外型特徵最有可能與音檔中的動物相關？ (a) 鰭 (b) 蹄 (c) 爪 (d) 羽毛,(c) 爪
cat26.wav,cat,在以下選項中，您認為錄音中的聲音來源是哪一種動物？(a) 貓 (b) 母雞 (c) 狗 (d) 青蛙,(a) 貓,下列哪一種飲食型態最能反映出該動物在自然棲息地中的主要食物？(a) 食蟲動物 (b) 食肉動物 (c) 草食動物 (d) 雜食動物,(b) 食肉動物
cat3.wav,cat,請判斷這段音訊中最有可能發出這個聲音的動物，並從選項中選出最可能的答案。(a) 青蛙 (b) 公雞 (c) 狗 (d) 貓,(d) 貓,考慮錄音中動物的叫聲，哪一種發聲方式最為類似？(a) 咯咯叫 (b) 哞哞叫 (c) 呱呱叫 (d) 喵喵叫,(d) 喵喵叫
cat49.wav,cat,根據選項，你認為你聽到的聲音是屬於哪一種動物？(a) 綿羊 (b) 貓 (c) 烏鴉 (d) 豬,(b) 貓,根據錄音中聽到的動物，你認為在以下選項中牠最有可能的生殖方式是什麼？(a) 胎生 (b) 無性生殖 (c) 卵生 (d) 有袋類生殖,(a) 胎生
cat64.wav,cat,根據音頻檔案，從提供的動物列表中，你認為哪一種動物是這個聲音的來源？(a) 青蛙 (b) 公雞 (c) 綿羊 (d) 貓,(d) 貓,產生這種聲音的動物，最有可能具有什麼身體特徵？(a) 蹄 (b) 爪子 (c) 喙 (d) 鱗片,(b) 爪子
cat47.wav,cat,您能從提供的選項中選出與該聲音相符的動物嗎？(a) 豬 (b) 青蛙 (c) 貓 (d) 羊,(c) 貓,根據發出該聲音動物的特徵，您認為哪一樣物品對於確保其健康最為必要？(a) 捕蟲器 (b) 鳥籠 (c) 水族箱過濾器 (d) 貓砂盆,(d) 貓砂盆
cat46.wav,cat,在所提供的選項中，你認為哪一種動物發出了音檔中錄製的聲音？(a) 貓 (b) 豬 (c) 狗 (d) 公雞,(a) 貓,根據所提供的音訊，你認為以下哪一種聲音最接近這種動物的叫聲？(a) 啁啾聲 (b) 哞哞聲 (c) 喵喵聲 (d) 呱呱叫,(c) 喵喵聲
cat45.wav,cat,根據你所聽到的聲音特徵和音調，以下動物中，你認為哪一種最有可能是所提供音檔中聲音的來源？(a) 公雞 (b) 牛 (c) 貓 (d) 烏鴉,(c) 貓,根據錄音中的聲音，以及這類動物發出聲音時的自然習性，下列哪一項行為最能代表其典型的行為？(a) 在樹間飛行 (b) 在開放水域游泳 (c) 發出呼嚕聲 (d) 躲藏在貝殼裡,(c) 發出呼嚕聲
cat11.wav,cat,根據提供的選項以及你聆聽過的音檔，綜合你能辨識出該聲音的所有特徵與性質，你認為這個聲音最有可能是下列哪一種動物發出的？(a) 貓 (b) 母雞 (c) 豬 (d) 狗,(a) 貓,根據給定的選項，哪一種飲食分類最適合你在錄音中聽到的那種動物？(a) 雜食性 (b) 食肉性 (c) 食蟲性 (d) 草食性,(b) 食肉性
cat57.wav,cat,在下列列出的動物中，你能根據提供的音訊錄音的聽覺特徵，辨認出哪一種動物最接近這個聲音嗎？(a) 狗 (b) 貓 (c) 烏鴉 (d) 牛,(b) 貓,在下列列出的移動方式中，哪一種最符合錄音中動物的典型移動方式？(a) 步行 (b) 蟄行 (c) 游泳 (d) 飛行,(a) 步行
cat43.wav,cat,根據你所聆聽的音訊檔案，以及所提供的選項清單，你認為哪一種動物最有可能發出這種聲音？(a) 牛 (b) 豬 (c) 公雞 (d) 貓,(d) 貓,根據音訊紀錄，並考慮到此音訊中動物的常見習性與行為，下列哪一種行為最有可能與發出該聲音的動物有關聯？(a) 在樹間飛行 (b) 在開放水域中游泳 (c) 躲藏在殼裡 (d) 呼嚕呼嚕地叫,(d) 呼嚕呼嚕地叫
cat6.wav,cat,從以下選項中，您認為錄音中的聲音來源是哪一種動物？(a) 狗 (b) 貓 (c) 綿羊 (d) 烏鴉,(b) 貓,根據聲音以及發出聲音的動物的特徵，通常需要哪一項物品來確保其健康與福祉？(a) 水族箱過濾器 (b) 貓砂盆 (c) 鳥籠 (d) 捕蟲器,(b) 貓砂盆
cat36.wav,cat,請根據這段音訊片段，辨認出最有可能發出這個聲音的動物，並從選項中選出最可能的答案。（a）母雞 （b）狗 （c）羊 （d）貓,（d）貓,根據提供的音訊，下列哪一個選項最符合這種動物主要的移動方式？（a）走路 （b）飛行 （c）游泳 （d）爬行,（a）走路
cat50.wav,cat,根據選項，您認為這個聲音是與哪一種動物相關？(a) 貓 (b) 豬 (c) 母雞 (d) 公雞,(a) 貓,根據聲音，您會將下列哪一種繁殖方式與發出聲音的動物聯想在一起？(a) 無性生殖 (b) 卵生 (c) 有袋類繁殖 (d) 胎生,(d) 胎生
cat38.wav,cat,根據音檔，你認為下列哪一種動物是聲音的來源？(a) pig (b) rooster (c) cat (d) cow,(c) cat,根據音檔，以下哪一種聲音最可能與錄音中該動物發出的聲音相似？(a) Chirping (b) Croaking (c) Meowing (d) Mooing,(c) Meowing
cat44.wav,cat,你能從提供的選項中選出與聲音相符的動物嗎？（a）貓 （b）豬 （c）羊 （d）狗,（a）貓,根據所提供的聲音，你認為下列哪一項身體特徵最符合音訊中動物的外觀或特徵？（a）鱗片 （b）蹄子 （c）鰭 （d）爪子,（d）爪子
cat51.wav,cat,在以下提供的選項中，您認為是哪一種動物發出了錄音中的聲音？(a) hen (b) dog (c) cat (d) cow,(c) cat,在分析錄音中的聲音並思考發出這種聲音的動物，其自然的飲食習性後，下列哪一類最能代表它主要的飲食或生存所依賴的食物？(a) 雜食性 (b) 肉食性 (c) 草食性 (d) 食蟲性,(b) 肉食性
cat58.wav,cat,在以下動物列表中，根據你聽到的聲音特徵與音調，你認為哪一種動物最有可能是提供音檔中聲音的來源？(a) 豬 (b) 貓 (c) 公雞 (d) 烏鴉,(b) 貓,根據提供的聲音，以及根據該動物的生物分類和進食行為的一般認知，從下列選項中你認為哪一種飲食類型最能準確描述它主要的食物來源？(a) 肉食性 (b) 食蟲性 (c) 雜食性 (d) 草食性,(a) 肉食性
cat20.wav,cat,根據你聆聽過的音檔以及所提供的選項，綜合考量你能辨認出的聲音特徵與特質，你認為這個聲音最有可能是哪一種動物所發出的？(a) 烏鴉 (b) 母雞 (c) 青蛙 (d) 貓,(d) 貓,根據音檔中出現的聲音及這些動物在自然界典型展現的行為方式，下列哪一種移動方式最能準確描述音檔中的動物移動的方式？(a) 蠕動 (b) 游泳 (c) 行走 (d) 飛行,(c) 行走
cat40.wav,cat,在下列動物中，根據提供的音訊錄音的聽覺特徵，你能辨認出最接近平錄音聲音的動物是哪一個嗎？(a) 貓 (b) 母雞 (c) 烏鴉 (d) 牛,(a) 貓,考慮到音訊中動物及其生物學特徵，下列哪一個選項最能代表這種動物繁殖或生產後代的方式？(a) 無性生殖 (b) 有袋類繁殖 (c) 卵生 (d) 胎生,(d) 胎生
cat2.wav,cat,根據你聆聽的音訊檔案以及提供的選項，請問你認為哪一種動物最有可能發出這個聲音？(a) crow (b) cat (c) sheep (d) dog,(b) cat,在分析音訊中的聲音並回想這類動物的典型叫聲後，下列哪一種聲音最貼近錄音中該動物所發出的叫聲？(a) Croaking (b) Chirping (c) Meowing (d) Clucking,(c) Meowing
cat56.wav,cat,在以下選項中，您認為錄音中的聲音來源是哪種動物？(a) 公雞 (b) 綿羊 (c) 貓 (d) 狗,(c) 貓,考慮到音檔中動物的聲音以及這類動物日常照顧的常規，下列哪一項最有可能是滿足其需求與福祉所必需的物品？(a) 貓砂盆 (b) 水族過濾器 (c) 鳥籠 (d) 捕蟲器,(a) 貓砂盆
cat65.wav,cat,請根據這段音頻片段，辨認出最有可能發出此聲音的動物，並從以下選項中選出最有可能的答案。(a) 公雞 (b) 狗 (c) 綿羊 (d) 貓,(d) 貓,根據提供的音頻片段中的動物，下列哪一項身體特徵你最有信心將其與該動物聯想在一起？(a) 鰭 (b) 爪子 (c) 鱗片 (d) 蹼足,(b) 爪子
cat27.wav,cat,根據選項，你認為你所聽到的聲音是屬於哪一種動物？(a) 青蛙 (b) 貓 (c) 烏鴉 (d) 牛,(b) 貓,根據聲音中的動物，以及其已知的生物特徵和常見行為，你認為下列哪一個動作最能代表這種動物？(a) 躲在殼裡 (b) 呼嚕作響 (c) 在開放水域游泳 (d) 拍動翅膀,(b) 呼嚕作響
cat41.wav,cat,從音訊檔案中，您認為以下哪些動物是聲音的來源？(a) 貓 (b) 青蛙 (c) 狗 (d) 豬,(a) 貓,在分析聲音並考量這種動物的自然習性後，您認為下列哪一項行為最符合音訊中動物的常見行為？(a) 在開闊水域游泳 (b) 躲在殼中 (c) 在樹間飛翔 (d) 發出呼嚕聲,(d) 發出呼嚕聲
cat59.wav,cat,你能從提供的選項中選出與這個聲音相符的動物嗎？(a) crow (b) dog (c) sheep (d) cat,(d) cat,發出這種聲音的動物最可能具有什麼特徵？(a) 爪子 (b) 觸手 (c) 蹄 (d) 蹼足,(a) 爪子
cat23.wav,cat,在提供的選項中，你認為哪一種動物應該對音檔中錄到的聲音負責？（a）烏鴉（b）牛（c）貓（d）豬,（c）貓,根據所提供的錄音，並考慮此類動物常見的發聲模式，你認為下列哪一種聲音最接近錄音中聽到的聲音？（a）呱呱叫（b）咯咯叫（c）喵喵叫（d）哞哞叫,（c）喵喵叫
cat29.wav,cat,根據您聽到的聲音特徵與音調，以下列出的動物中，您認為哪一種最有可能是提供音檔中聲音來源的動物？(a) 烏鴉 (b) 青蛙 (c) 貓 (d) 狗,(c) 貓,考慮音檔中的動物及其自然環境與生態角色，以下哪一種飲食分類最能代表牠們常見的食物種類？(a) 食蟲動物 (b) 草食動物 (c) 雜食動物 (d) 肉食動物,(d) 肉食動物
cat9.wav,cat,根據所提供的選項和你已經聆聽過的音檔，在考慮音檔中聲音的所有特徵與特性後，你認為最有可能發出這個聲音的動物是哪一種？(a) 貓 (b) 牛 (c) 烏鴉 (d) 綿羊,(a) 貓,根據音檔以及你對於該動物日常移動方式的了解，以下列出的選項中，你認為哪一個最符合它的主要移動方式？(a) 步行 (b) 游泳 (c) 飛行 (d) 蠕動,(a) 步行
cat54.wav,cat,在下列動物中，根據提供的音頻錄音，其聽覺特徵最相符的是哪一種？(a) 豬 (b) 狗 (c) 烏鴉 (d) 貓,(d) 貓,考慮到錄音中動物的聲音，以及根據一般已知的飼養需求，下列哪一項對於提供這種類型動物適當照顧與支持最為重要？(a) 鳥籠 (b) 貓砂盆 (c) 捕蟲器 (d) 水族過濾器,(b) 貓砂盆
cat18.wav,cat,根據你所聆聽的音訊檔案以及所提供的選項，你認為哪一種動物最有可能與該聲音相符？(a) 羊 (b) 貓 (c) 烏鴉 (d) 公雞,(b) 貓,考慮到錄音檔以及關於產生類似聲音動物的常識，以下哪一種生殖方式最符合該動物的自然生殖策略？(a) 有袋類生殖 (b) 無性生殖 (c) 胎生 (d) 卵生,(c) 胎生
cat53.wav,cat,從以下選項中，您認為錄音中的聲音來源是哪種動物？ (a) 貓 (b) 綿羊 (c) 母雞 (d) 牛,(a) 貓,根據音檔中提供的聲音，並結合這類動物的典型習性、行為，以及照顧此動物所需的基本用品，以下哪一項對照顧發出這種聲音的動物最為重要？ (a) 貓砂盆 (b) 鳥籠 (c) 捕蟲器 (d) 濾水器,(a) 貓砂盆
cat55.wav,cat,請根據本音檔判斷最有可能發出此聲音的動物，並從選項中選出最有可能的那一個。（a）狗 （b）貓 （c）豬 （d）母雞,（b）貓,根據音檔中的聲音，下列哪一種行為最能代表通常會發出這種聲音的動物的典型行為？（a）在開闊水域游泳 （b）發出呼嚕聲 （c）在樹間飛翔 （d）躲在殼裡,（b）發出呼嚕聲
cat48.wav,cat,根據選項，你認為你聽到的聲音是和哪一種動物有關？(a) 公雞 (b) 母雞 (c) 豬 (d) 貓,(d) 貓,根據提供的音訊，並根據錄音中動物的自然習性，以下哪一種飲食類型最符合這種動物在其生態系中主要的飲食？(a) 食蟲動物 (b) 草食動物 (c) 雜食動物 (d) 食肉動物,(d) 食肉動物
cat5.wav,cat,從音訊檔案中，請從下列提供的動物選項中，辨識出聲音的來源是哪一種動物？(a) 母雞 (b) 豬 (c) 貓 (d) 公雞,(c) 貓,在分析音訊中動物的聲音並反思該類動物常見的移動方式後，請從下列選項中選出最適合這種動物的移動方式？(a) 蠕動 (b) 游泳 (c) 走路 (d) 飛行,(c) 走路
cat39.wav,cat,你能從提供的選項中選出與聲音相符的動物嗎？(a) 牛 (b) 貓 (c) 母雞 (d) 狗,(b) 貓,下列哪一項特徵最符合該動物在聲音中的外觀？(a) 貝殼 (b) 爪子 (c) 喙 (d) 鰭,(b) 爪子
cat17.wav,cat,在以下提供的選項中，您認為是哪一種動物發出了錄音中所捕捉到的聲音？（a）青蛙（b）公雞（c）母雞（d）貓,（d）貓,根據錄音中的聲音，以及考慮到動物的自然發聲行為，以下哪一個選項最接近錄音中該動物發出的聲音？（a）喵喵叫（b）呱呱叫（c）咯咯叫（d）啾啾叫,（a）喵喵叫
cat21.wav,cat,根據你聽到的聲音特徵及音調，以下動物中你認為哪一種最有可能是提供音檔聲音來源的動物？(a) 貓 (b) 狗 (c) 公雞 (d) 牛,(a) 貓,在分析錄音中動物的聲音及其自然繁殖行為後，下列哪一種繁殖方式最能代表此類動物通常產下後代的方式？(a) 卵生 (b) 無性生殖 (c) 有袋動物繁殖 (d) 胎生,(d) 胎生
cat62.wav,cat,根據提供的選項以及你所聽到的音訊檔，考量聲音中你能辨識的所有特徵和特性，你認為這個聲音最有可能是哪一種動物發出的？(a) 豬 (b) 綿羊 (c) 貓 (d) 公雞,(c) 貓,綜合考慮這種動物可能的生物特徵以及其生態習性，下面哪一種移動方式最符合音訊中的這種動物在自然棲息地中典型的移動方式？(a) 飛行 (b) 游泳 (c) 行走 (d) 蠕動,(c) 行走
cat1.wav,cat,在下列所列的動物中，你能根據其聽覺特徵，辨認出與提供的音訊錄音中聲音最為接近的是哪一種嗎？(a) 狗 (b) 貓 (c) 牛 (d) 烏鴉,(b) 貓,根據音訊錄音以及發出該聲音動物的自然需求，下列哪一項最適合用於提供適當的照顧與支持其福祉？(a) 捕蟲器 (b) 鳥籠 (c) 水族箱過濾器 (d) 貓砂盆,(d) 貓砂盆
cat19.wav,cat,根據你聽過的音訊檔案以及所提供的選項，你認為哪一種動物最有可能發出這個聲音？(a) 狗 (b) 烏鴉 (c) 母雞 (d) 貓,(d) 貓,根據音訊內容以及動物常見的叫聲，下列哪一項聲音最符合錄音中的動物？(a) 喵喵叫 (b) 咕咕叫 (c) 啾啾叫 (d) 呱呱叫,(a) 喵喵叫
cat42.wav,cat,從提供的選項中，您認為錄音中的聲音來源是以下哪一種動物？(a) rooster (b) hen (c) cat (d) dog,(c) cat,根據所提供的聲音，並考慮到該動物的生態與生物特徵，下列哪一種生殖方式最符合該音檔中的動物的生產或繁殖方式？(a) 有袋類生殖 (b) 無性生殖 (c) 胎生 (d) 卵生,(c) 胎生
cat52.wav,cat,請辨識在此聲音片段中最有可能發出這個聲音的動物，並從以下選項中選出最有可能的一個。(a) cat (b) pig (c) sheep (d) crow,(a) cat,依據錄音中動物的叫聲，並考量其典型棲息地及覓食行為，下列哪一個選項最準確地代表該動物主要的食物類型？(a) 雜食性 (b) 肉食性 (c) 草食性 (d) 食蟲性,(b) 肉食性
cat60.wav,cat,根據選項，你認為你聽到的聲音是和哪一種動物有關？(a) 貓 (b) 公雞 (c) 青蛙 (d) 母雞,(a) 貓,根據所提供的聲音，哪一種身體特徵最有可能符合發出這個聲音的動物？請考慮其自然行為與外觀，並從下列選項中選擇一項。(a) 爪子 (b) 羽毛 (c) 鰭 (d) 翅膀,(a) 爪子
cat67.wav,cat,根據音訊檔案，您認為下列哪一種動物是該聲音的來源？(a) 豬 (b) 綿羊 (c) 公雞 (d) 貓,(d) 貓,根據該音訊錄音，以下哪一種行為最有可能符合錄音中動物常見的表現？(a) 在開放水域游泳 (b) 躲藏在殼內 (c) 呼嚕呼嚕叫 (d) 拍動翅膀,(c) 呼嚕呼嚕叫
cat12.wav,cat,你能從以下選項中選出與聲音相符的動物嗎？（a）豬 （b）貓 （c）牛 （d）母雞,（b）貓,根據所提供的聲音以及這種類型動物的生物特徵，你認為以下哪一種移動方式最適合且最能準確地代表它在環境中的移動方式？（a）飛行 （b）步行 （c）蠕動 （d）游泳,（b）步行
cat22.wav,cat,在以下選項中，根據提供的錄音，您認為是哪一種動物發出的聲音？(a) 牛 (b) 豬 (c) 貓 (d) 母雞,(c) 貓,以聲音為線索，根據您對該動物的認識，您認為這種動物最具代表性的身體特徵是哪一項？(a) 蹄 (b) 殼 (c) 羽毛 (d) 爪,(d) 爪
frog48.wav,frog,根據你聽到的音檔中的聲音特徵與音色，以下哪一種動物最有可能是該聲音的來源？(a) 烏鴉 (b) 公雞 (c) 青蛙 (d) 貓,(c) 青蛙,在林奈分類法及用於判斷進化關係的系統分類學脈絡下，以下哪一種動物在分類上與音檔中辨識的動物最為接近？(a) 蚓螈 (b) 蝾螈 (c) 蟾蜍 (d) 墨西哥鈍口螈,(c) 蟾蜍
frog40.wav,frog,根據你所聆聽的音檔，以及提供的選項，綜合你能辨識到的聲音特徵與特性，你認為這個聲音最有可能是哪一種動物發出的？(a) 牛 (b) 青蛙 (c) 綿羊 (d) 狗,(b) 青蛙,從生物分類學的角度來看，下列哪一種動物與音檔中的動物親緣關係最接近？(a) 蟾蜍 (b) 蠑螈 (c) 水螈 (d) 墨西哥鈍口螈,(a) 蟾蜍
frog7.wav,frog,在下列動物中，你能根據所提供的音頻錄音中的聽覺特徵，辨認出哪一種動物的叫聲最為相符嗎？（a）豬（b）綿羊（c）烏鴉（d）青蛙,（d）青蛙,根據生物分類系統，以下哪一種動物與音頻檔中的動物親緣關係最近？（a）墨西哥鈍口螈（b）蠑螈（c）螈（d）蟾蜍,（d）蟾蜍
frog51.wav,frog,根據你所聽到的音檔和所提供的選項，請問你認為哪一種動物最有可能發出這個聲音？(a) 青蛙 (b) 綿羊 (c) 母雞 (d) 烏鴉,(a) 青蛙,根據林奈分類法，在這些動物中，哪一種動物和錄音中的動物在系統發生上最接近？(a) 蠑螈 (b) 蟾蜍 (c) 墨西哥鈍口螈 (axolotl) (d) 無足螈 (Caecilian),(b) 蟾蜍
frog47.wav,frog,從以下選項中，你認為錄音中的聲音來源是哪一種動物？(a) crow (烏鴉) (b) frog (青蛙) (c) sheep (羊) (d) cat (貓),(b) frog (青蛙),依據生物分類學所定義的分類階層，哪一種動物與錄音檔案中的動物最為接近？(a) toad (蟾蜍) (b) salamanders (蝾螈) (c) axolotl (墨西哥蠑螈) (d) Caecilian (蚓螈),(a) toad (蟾蜍)
frog18.wav,frog,請根據這段音訊，判斷最有可能發出這個聲音的動物，並從下列選項中選出最有可能的答案。 (a) 母雞 (b) 狗 (c) 青蛙 (d) 烏鴉,(c) 青蛙,下列哪一種動物在系統發育上的親緣關係與音訊檔中辨識出的物種最為接近？ (a) 墨西哥鈍口螈 (axolotl) (b) 蟾蜍 (toad) (c) 蝾螈 (salamanders) (d) 水蠑螈 (newt),(b) 蟾蜍
frog42.wav,frog,根據選項，你認為你聽到的聲音是屬於哪一種動物？（a）公雞（b）牛（c）貓（d）青蛙,（d）青蛙,根據林奈分類法，這些動物中哪一種與音訊檔中的動物最為接近？（a）蠑螈（b）蝾螈（c）蚓螈（d）蟾蜍,（d）蟾蜍
frog16.wav,frog,請根據音檔，從下列所提供的動物中，判斷發出該聲音的動物是哪一個？(a) 蛙 (b) 狗 (c) 豬 (d) 烏鴉,(a) 蛙,根據生物分類的原則，下列哪一種動物與音檔中所代表的動物親緣關係最近？(a) 無足蠑螈 (b) 墨西哥鈍口螈 (c) 蟾蜍 (d) 蠑螈,(c) 蟾蜍
frog19.wav,frog,你能從提供的選項中選出與這個聲音相符的動物嗎？(a) 豬 (b) 青蛙 (c) 貓 (d) 狗,(b) 青蛙,考慮到分類系統，包括科、屬和種等分類，以下哪一種動物與錄音中觀察到的動物最為接近？(a) 蚓螈 (b) 墨西哥螈 (c) 蝾螈 (d) 蟾蜍,(d) 蟾蜍
frog27.wav,frog,在以下選項中，你認為哪一種動物負責發出音檔中錄到的聲音？(a) 豬 (b) 綿羊 (c) 狗 (d) 青蛙,(d) 青蛙,在演化生物學與生物分類學的背景下，下列哪一種動物在分類階層上和音檔中的動物最為相近？(a) 蛙蠑螈 (b) 蟾蜍 (c) 螈 (d) 蠑螈,(b) 蟾蜍
frog13.wav,frog,根據您在提供的音訊檔案中聽到的聲音特徵與音調，下列哪一種動物最有可能是該聲音的來源？(a) 青蛙 (b) 豬 (c) 貓 (d) 公雞,(a) 青蛙,在林奈分類法及用於判斷演化關係的系統發育學中，以下哪一種動物在分類上與音訊範例中辨認出的動物最為接近？(a) 蟾蜍 (b) 墨西哥鉤口螈 (c) 蚓螈 (d) 蠑螈,(a) 蟾蜍
frog65.wav,frog,根據提供的選項以及你已經聆聽過的音檔，考慮所有你可以辨識出的聲音特徵與特性，你認為哪一種動物最有可能是這個聲音的來源？ (a) 綿羊 (b) 母雞 (c) 青蛙 (d) 狗,(c) 青蛙,根據音檔中動物的聲音，並且考慮這一類動物通常需要的用品或工具，下列哪一個選項最符合照顧這種動物時常見的需求？ (a) 貓砂盆 (b) 鳥籠 (c) 濾水器 (d) 擠奶機,(c) 濾水器
frog52.wav,frog,在下列動物中，根據其聽覺特徵，你能辨認出哪一種動物最接近音訊中所播放的聲音嗎？(a) 貓 (b) 青蛙 (c) 狗 (d) 母雞,(b) 青蛙,在聆聽音訊中動物的叫聲，並結合對該動物常見行為的認識後，下列哪一個行為最能代表這種動物自然或最典型的舉動？(a) 搖尾巴 (b) 在樹間飛行 (c) 反芻咀嚼 (d) 在不同表面間跳躍,(d) 在不同表面間跳躍
frog0.wav,frog,根據你所聽到的音訊檔案以及所提供的選項，你認為哪一種動物最有可能是該聲音的來源？(a) 豬 (b) 烏鴉 (c) 青蛙 (d) 綿羊,(c) 青蛙,根據所提供的聲音，以下哪一種飲食類型最符合發出該聲音動物的覓食習性？(a) 雜食性 (b) 食蟲性 (c) 食肉性 (d) 草食性,(b) 食蟲性
frog28.wav,frog,從以下選項中，你認為錄音中發出的聲音來源是哪一種動物？(a) 青蛙 (b) 母雞 (c) 牛 (d) 綿羊,(a) 青蛙,根據提供的錄音，並考慮錄音中所呈現動物叫聲的特點，你認為下列哪一種聲音最接近這個動物的叫聲？(a) 狗吠 (b) 牛哞 (c) 呱呱叫 (d) 咯咯叫,(c) 呱呱叫
frog2.wav,frog,請辨認出這段音訊中最有可能發出聲音的動物，並從選項中選出最有可能的答案。 (a) 綿羊 (b) 公雞 (c) 貓 (d) 青蛙,(d) 青蛙,考慮到音訊中的動物，以下哪一個是這種動物最典型的行為？ (a) 在不同表面間跳躍 (b) 搖尾巴 (c) 在樹間飛翔 (d) 反芻,(a) 在不同表面間跳躍
frog56.wav,frog,根據選項，你認為你聽到的聲音是由哪種動物發出的？（a）狗 （b）母雞 （c）公雞 （d）青蛙,（d）青蛙,以下哪一個選項最能代表音檔中該動物主要的移動方式？（a）奔跑 （b）蠕動 （c）跳躍 （d）飛行,（c）跳躍
frog45.wav,frog,根據音訊檔案，請從以下選項中判斷是哪一種動物發出的聲音？(a) 青蛙 (b) 公雞 (c) 烏鴉 (d) 豬,(a) 青蛙,根據錄音中的聲音，以下哪一種叫聲與錄音中動物所發出的聲音最為相似？(a) 呱呱叫 (b) 啾啾叫 (c) 吠叫 (d) 哞哞叫,(a) 呱呱叫
frog44.wav,frog,請從提供的選項中選出與聲音相符的動物？(a) 豬 (b) 青蛙 (c) 牛 (d) 烏鴉,(b) 青蛙,從生物分類學的角度來看，下列哪一種動物與音訊中的動物最為接近？(a) 墨西哥鈍口螈 (b) 蟾蜍 (c) 蚓螈 (d) 蠑螈,(b) 蟾蜍
